外伸,15,1.586785,0.853236,3.287188
承筒座,10,1.088900,0.950271,7.252966
周向,5,1.332179,0.950271,2.614684
输送给,3,1.098612,1.098612,3.970445
于支板,3,0.636514,0.636514,2.272149
周后,8,0.376770,0.562335,3.062260
长寿命,3,1.098612,0.636514,4.331584
后用,31,1.017138,2.802001,0.842234
连杆的,20,2.224098,2.428581,0.529020
后由,5,1.332179,1.332179,0.209796
外也,2,0.693147,0.693147,0.294906
减速,111,1.544274,1.181152,6.079665
两性,31,1.768863,1.765309,2.234797
连杆盖,24,2.474379,1.625733,4.624984
便连,2,0.693147,0.693147,0.816850
外两,6,0.867563,1.242453,1.129446
后端,53,2.023021,2.509419,2.978124
可开启,2,0.693147,0.693147,2.840566
所述激,2,0.693147,0.693147,0.165653
可开合,7,0.682908,0.682908,4.518212
和反射,7,0.955700,0.410116,2.557117
够理,2,0.693147,0.693147,1.840658
简化了,3,0.636514,0.636514,4.387681
装设于,7,1.549826,1.004242,2.951995
多水,3,1.098612,1.098612,0.011294
大家,2,0.693147,0.693147,3.460128
的接线,4,1.039721,1.039721,0.178674
达到分,6,1.011404,0.450561,2.049766
送到被,3,0.636514,0.636514,3.122237
施加了,3,1.098612,0.636514,2.722673
施加于,8,1.559581,1.559581,2.494692
用到了,3,1.098612,1.098612,2.593170
有安装,5,0.950271,0.950271,0.400324
大学,2,0.693147,0.693147,1.731738
和类型,2,0.693147,0.693147,0.833007
性能不,2,0.693147,0.693147,2.053350
大扭力,3,1.098612,1.098612,3.060527
中的三,6,0.867563,0.450561,2.384860
器启动,2,0.693147,0.693147,2.460700
大增,5,0.950271,0.950271,2.130683
与其他,4,1.386294,1.386294,2.732059
效果,295,2.711782,2.348516,6.243943
位下降,5,0.950271,0.673012,3.807807
的峰值,4,1.039721,0.562335,1.587442
均匀地,19,2.156088,1.367738,3.999028
上罗拉,13,1.692409,1.711845,4.013211
防止电,6,1.329661,1.329661,2.281153
两个大,2,0.693147,0.693147,1.625442
阻力会,2,0.693147,0.693147,5.557740
体无法,2,0.693147,0.693147,1.727163
与其中,6,1.329661,1.011404,0.631998
定距离,52,0.656454,2.350902,4.619309
侧壁上,10,1.366159,1.088900,3.577575
将溶液,2,0.693147,0.693147,1.430972
和反应,5,1.609438,1.332179,0.624194
取代或,3,0.636514,0.636514,1.769329
是则,10,0.325083,0.897946,2.262305
架上还,4,0.693147,0.693147,4.798107
物也,16,1.190076,1.834610,1.629582
欢迎,6,0.636514,0.636514,11.269350
露在外,3,0.636514,0.636514,5.828788
后移,4,1.386294,1.039721,1.703516
的墨水,2,0.693147,0.693147,0.488829
架离开,7,0.410116,0.598270,5.102860
大大,54,2.399706,1.754646,3.295175
两个声,2,0.693147,0.693147,3.174742
大多,19,2.274475,1.229099,2.301489
制得的,19,2.132192,2.132192,1.946169
时间以,2,0.693147,0.693147,0.448354
具体例,5,0.950271,1.054920,1.948060
面下方,3,0.636514,1.098612,2.520988
相对的,37,2.330681,2.790860,1.300989
的上部,61,2.041526,2.798555,2.321659
周壁,11,0.655482,1.846220,4.972169
之多数,13,0.911018,0.271189,5.159589
对每个,2,0.693147,0.693147,1.962659
唑基,19,1.878478,0.853945,3.784327
煤位置,4,0.693147,0.693147,4.519753
和钢,8,1.667462,1.386294,2.041466
已经在,4,1.386294,1.039721,1.899079
件进行,5,0.673012,1.054920,0.420301
基反应,4,1.039721,1.386294,0.539782
后续,6,1.791759,1.791759,2.959076
随后将,4,0.562335,1.039721,3.962398
的上面,7,1.153742,0.955700,0.819259
间进行,9,0.348832,1.581094,1.292229
定位置,9,1.303092,1.002718,1.710936
クリ,4,1.039721,0.693147,8.620141
クラ,5,0.500402,0.950271,8.756273
置轴向,2,0.693147,0.693147,2.120745
呼叫是,3,0.636514,1.098612,1.873526
中制作,4,0.562335,0.562335,1.334090
较差,6,1.242453,1.011404,3.741422
大幅,10,1.748067,0.950271,6.068095
クス,6,0.450561,0.450561,7.989514
多样,4,1.039721,0.562335,1.678405
读地址,56,2.070240,2.197073,7.812160
书的,4,0.562335,1.039721,0.871823
的上限,2,0.693147,0.693147,1.788112
和氧化,29,0.885152,1.285548,2.183166
燃料聚,2,0.693147,0.693147,2.871905
转向角,11,1.366711,1.120950,6.493532
且能,8,1.320888,1.559581,1.586314
入筛选,4,0.693147,0.562335,3.192914
过诱变,3,0.636514,0.636514,4.305247
示使用,5,0.673012,0.673012,0.187243
的直流,15,1.489750,1.169993,1.992907
如上面,10,0.801819,0.639032,3.377559
所述槽,3,1.098612,1.098612,0.374408
以游离,2,0.693147,0.693147,1.615959
截止,18,1.351039,1.156751,5.932356
该序列,7,1.078992,1.351784,2.835146
大小,66,2.421171,2.765994,3.874002
组合而,5,1.609438,0.950271,1.556490
彼此相,9,1.889159,1.427061,4.099706
座支架,9,0.636514,1.098612,4.501431
质进行,2,0.693147,0.693147,0.547771
时进行,12,0.836988,2.369382,1.142227
轮带动,4,1.039721,1.386294,4.112365
而经,4,1.039721,1.039721,1.153376
的放热,8,1.386294,0.376770,1.137525
均匀分,25,1.748862,0.167944,3.397330
材之,13,1.418069,1.631345,1.377025
二轴,7,0.682908,0.410116,0.962318
是全,2,0.693147,0.693147,0.449492
多次,15,1.986732,2.430791,2.983459
的工艺,21,2.397267,1.816025,1.312832
树脂或,11,1.540306,1.972247,2.390548
至少在,8,1.073543,1.073543,0.896037
化状态,33,0.425328,1.815329,3.084319
残余物,11,0.859967,1.972247,5.284693
所述基,15,1.586785,1.235145,0.040086
在于该,30,0.244930,2.624650,2.812331
所述地,10,1.088900,0.940448,0.542471
在此,85,0.973187,2.627997,2.053844
装设的,2,0.693147,0.693147,0.894294
最后,53,1.186121,2.089426,3.754587
性能相,2,0.693147,0.693147,1.883433
施加的,19,1.763735,0.576334,1.527098
两个或,4,1.386294,1.039721,1.702734
戊糖,16,1.440235,1.715263,6.626162
性能的,19,2.433699,2.625048,1.573190
或者其,2,0.693147,0.693147,0.579974
由环形,2,0.693147,0.693147,2.379185
方法进,21,1.879896,0.410116,1.798956
动式,6,1.560710,1.560710,0.020716
仅设,7,1.747868,1.004242,2.459530
防止了,3,0.636514,0.636514,2.787813
待加,3,1.098612,1.098612,2.150577
延伸较,2,0.693147,0.693147,3.263982
直径,54,2.332711,2.619543,5.046444
相对位,15,1.360514,0.244930,3.236126
车床上,6,1.329661,0.693147,4.548354
侧壁的,9,1.368922,1.522955,1.705225
与其相,5,1.332179,0.950271,3.749591
的酸洗,7,1.277034,1.351784,0.881391
或者加,3,1.098612,1.098612,1.562789
路可以,6,1.011404,1.560710,1.196049
具体的,13,1.631345,2.031759,0.495847
制得之,22,1.897749,2.074490,4.727427
在弹簧,11,1.540306,1.263654,1.147984
长度大,6,0.636514,0.636514,3.814299
有中性,3,0.636514,0.636514,2.959338
是提高,5,1.609438,1.332179,1.499313
效应,25,1.915217,1.894287,2.744880
置在其,7,0.410116,0.796312,2.023091
制得一,2,0.693147,0.693147,1.192705
的伸长,6,0.450561,0.450561,2.686054
卡中的,6,1.242453,0.867563,2.162960
穿过,67,2.740706,3.079838,4.746629
位而,7,0.796312,1.153742,0.728807
所述吸,8,0.562335,0.693147,1.419274
外空,150,0.070811,0.070811,3.987447
驱动方,13,0.535961,0.535961,1.456850
和门,3,1.098612,1.098612,0.709031
激光管,53,2.539228,0.093600,5.085527
够使,10,0.325083,1.973001,2.480498
经常会,2,0.693147,0.693147,5.557740
具呈,2,0.693147,0.693147,1.826879
或者可,5,0.950271,1.054920,1.598853
相对于,78,2.619311,3.558270,3.879370
拉伸的,3,0.636514,0.636514,2.311360
集热器,3,0.636514,0.636514,3.260069
周期,40,2.350845,2.021137,6.601608
在每,23,2.125616,0.691502,1.713593
流进行,7,0.682908,0.955700,1.212412
入反,23,1.797227,0.295439,2.535040
关风,8,0.693147,0.376770,3.060742
具双,2,0.693147,0.693147,1.508425
再加入,19,1.256638,2.004151,5.374216
造精,4,1.039721,1.039721,3.597757
如通过,15,0.485094,2.615631,1.423603
方法都,3,1.098612,1.098612,2.152770
文中所,2,0.693147,0.693147,2.994919
二醇的,4,0.562335,1.039721,0.334679
下技术,17,0.465999,1.399571,2.409717
中设有,8,0.562335,1.213008,1.079286
和锡,2,0.693147,0.693147,2.226037
动并,11,1.414279,1.342113,0.643149
乘以,5,0.673012,1.332179,3.561870
用高压,2,0.693147,0.693147,0.635896
已提出,2,0.693147,0.693147,4.899020
多元,4,1.386294,0.562335,0.675454
个固定,14,1.034601,1.809514,1.494909
书中,10,0.325083,1.359237,3.406565
支板上,3,0.636514,0.636514,2.206548
该对称,5,1.332179,0.500402,3.778425
基料,14,1.970181,1.767195,0.226294
大板,18,1.690408,1.609546,1.743752
象产生,3,0.636514,0.636514,2.979308
信函和,7,0.598270,0.410116,2.841221
置在基,6,0.450561,0.636514,1.848551
面装有,4,0.562335,0.562335,1.773571
重量,375,1.867024,2.011546,5.571490
氟化物,3,1.098612,0.636514,3.905368
所述内,22,1.892095,1.045861,0.919919
浅海钻,3,1.098612,0.636514,8.001683
码被,4,0.562335,0.562335,1.976558
外伸出,5,1.332179,0.500402,4.430072
发明可,13,0.429323,1.631345,0.587718
码表,2,0.693147,0.693147,0.914367
了由,9,1.581094,1.831020,0.933421
外缘,15,1.286873,1.806507,3.417350
所述光,9,1.273028,0.348832,0.629219
了电,13,1.778233,1.671595,0.529385
穿设,2,0.693147,0.693147,1.505464
上下两,13,1.303876,1.412745,4.756506
最初,13,1.951260,2.245035,5.965554
或者在,11,1.893788,2.145842,1.653462
大时,10,1.695743,0.639032,1.014583
出料口,63,2.130665,1.925165,5.633649
进料,59,2.196704,1.800932,2.238346
的地面,9,1.522955,1.303092,0.653132
发明又,4,0.693147,1.039721,2.572015
进方,12,0.286836,0.286836,0.453809
外线,90,1.542092,2.248074,3.072479
口的筒,7,0.598270,0.598270,5.097766
平台下,2,0.693147,0.693147,2.872340
联通,16,0.986899,0.661563,2.857753
了灯光,5,0.500402,0.500402,3.037754
位设,10,0.610864,1.279854,0.804750
有第二,3,0.636514,0.636514,0.037418
激光器,11,0.885574,1.972247,2.324529
磁极头,36,0.911658,1.682581,6.991196
服务,248,2.592064,0.430291,7.482879
力也不,3,0.636514,0.636514,4.036797
于主,13,1.697734,1.631345,1.177986
其体积,3,0.636514,0.636514,1.557353
多层,66,2.701812,1.831956,3.293922
呼叫到,5,0.673012,0.673012,3.115547
所述弯,13,1.844621,0.271189,2.479034
乘员的,5,1.609438,1.332179,2.416721
多少,3,1.098612,0.636514,1.218984
最小,23,2.665069,2.246163,3.504758
最少,3,1.098612,1.098612,1.853042
施加给,30,0.899446,2.312508,6.144110
多工,3,0.636514,0.636514,0.679839
的抗菌,17,2.588573,1.152565,1.582108
及复数,6,1.011404,0.450561,4.462678
达到所,3,1.098612,1.098612,1.116727
关闭,50,2.530338,2.226776,5.709603
置在室,4,0.562335,0.693147,2.351269
或者如,3,1.098612,0.636514,1.551116
类型的,105,1.196877,1.080494,2.942204
关键,35,2.154104,2.080323,4.338198
进步,4,1.386294,1.039721,0.684208
效果不,5,1.332179,1.332179,1.946104
下旗杆,4,0.562335,1.039721,3.514194
糖柚皮,15,0.953271,1.251989,7.878924
下钻杆,4,0.693147,1.386294,2.681285
架以及,3,0.636514,1.098612,2.111400
外环,26,1.918065,1.171599,2.552371
位角,3,0.636514,0.636514,1.630387
于筛选,2,0.693147,0.693147,1.583821
情况下,199,1.568533,1.557259,5.426504
镇痛,2,0.693147,0.693147,9.947595
效地,38,0.362923,2.948553,3.338770
吊起,7,1.475076,0.410116,6.288438
最常,5,0.950271,0.673012,2.325602
径大致,3,0.636514,0.636514,5.005951
冰片,8,0.376770,0.376770,5.752543
物与所,3,0.636514,0.636514,1.916440
化能力,5,1.054920,0.950271,2.731786
最广,4,1.039721,0.562335,3.432353
有数位,7,1.004242,0.598270,2.021308
摇摆盘,5,1.609438,1.332179,7.059446
按照,60,1.848474,3.098745,5.327086
或者将,3,0.636514,1.098612,1.813964
其质量,2,0.693147,0.693147,1.761968
最多,8,1.906155,1.494175,2.121408
达到最,4,1.039721,0.562335,3.419531
抗静电,3,1.098612,0.636514,5.133784
最大,29,2.034196,2.548315,3.358404
值定为,2,0.693147,0.693147,4.464814
所述室,9,1.676988,0.686962,1.297615
做成圆,2,0.693147,0.693147,5.188844
后从,8,1.732868,1.906155,1.399900
所述导,4,1.039721,1.039721,0.083324
废气中,2,0.693147,0.693147,3.118881
清楚的,2,0.693147,0.693147,1.420388
最好,221,2.537531,3.372805,6.218550
关通,3,0.636514,0.636514,0.100595
外界,15,2.430791,1.986732,3.417350
入过滤,12,1.011404,1.236685,2.212085
后不,5,1.609438,1.609438,0.327893
趣的,4,0.562335,0.562335,2.732575
钢连,12,0.286836,0.286836,3.228944
为导电,2,0.693147,0.693147,1.305425
后之,5,0.950271,1.332179,0.231095
的直径,18,2.062070,2.289273,2.193577
的细微,4,1.039721,1.039721,2.732574
材系,6,1.098612,0.867563,0.907534
基因图,13,1.498569,1.631345,3.367372
后侧,9,1.273028,1.214890,1.463507
量通过,6,0.450561,1.791759,0.805364
向叶轮,2,0.693147,0.693147,1.978853
杆和,27,2.086182,2.516315,1.435671
该操作,2,0.693147,0.693147,0.501682
定位于,2,0.693147,0.693147,0.711982
均匀性,10,1.609438,1.359237,2.746380
标准化,4,0.562335,1.386294,3.005816
的溶剂,19,2.698011,2.378620,1.309375
戊烯,5,0.673012,0.500402,4.751975
セル,2,0.693147,0.693147,9.408598
后会,2,0.693147,0.693147,1.085767
为焊接,8,0.974315,1.039721,1.341793
该接合,13,0.690186,0.271189,3.195012
后使,13,1.884871,0.793730,1.021170
的细度,2,0.693147,0.693147,1.420388
软驱,23,2.039582,0.669893,5.363210
仍存在,4,1.039721,1.039721,4.671668
和方法,16,1.422630,0.688567,0.814719
